mainKey,name,grade,isGodrAyed,main_category,sub_category,main_category_id,sub_category_id
46250,[Heidelian Dye] True Red,3,false,Dye,Heidelian,60,4
46262,[Heidelian Dye] True Orange,3,false,Dye,Heidelian,60,4
46274,[Heidelian Dye] True Yellow,3,false,Dye,Heidelian,60,4
46286,[Heidelian Dye] True Lime,3,false,Dye,Heidelian,60,4
46298,[Heidelian Dye] True Mint,3,false,Dye,Heidelian,60,4
46310,[Heidelian Dye] True Aqua,3,false,Dye,Heidelian,60,4
46322,[Heidelian Dye] True Sky,3,false,Dye,Heidelian,60,4
46334,[Heidelian Dye] True Indigo,3,false,Dye,Heidelian,60,4
46346,[Heidelian Dye] True Purple,3,false,Dye,Heidelian,60,4
46358,[Heidelian Dye] True Deep Pink,3,false,Dye,Heidelian,60,4
46366,[Heidelian Dye] Black,3,false,Dye,Heidelian,60,4
